ano,capital,Instituição,UF,População,Conta,codigo_conta,nome_conta,valor_empenhado,valor_pago,diferenca_empenhado_pago,taxa_execucao_percentual,valor_pago_per_capita,valor_empenhado_per_capita
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,09 - Previdência Social,09,Previdência Social,1048458129.43,1047090843.61,1367285.8199999332,99.86959080371255,705.695719629242,706.6172134581415
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,10 - Saúde,10,Saúde,1902409803.09,1734765057.12,167644745.97000003,91.18776902338801,1169.159565135051,1282.1451579050945
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,11 - Trabalho,11,Trabalho,1241927.06,1027473.97,214453.09000000008,82.7322314725955,0.6924747619410273,0.8370072335960199
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,12 - Educação,12,Educação,1038904196.26,1017667634.17,21236562.090000033,97.95586906218585,685.8656990667697,700.1782594888294
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,13 - Cultura,13,Cultura,31343695.8,29085737.89,2257957.91,92.79613379223774,19.602578760469104,21.12434856861335
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,7445960.82,6557274.05,888686.7700000005,88.06484762029677,4.419330240313363,5.018268196372621
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,15 - Urbanismo,15,Urbanismo,167243751.66,126089841.73,41153909.92999999,75.39285652138187,84.97931401139394,112.71533926731281
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,16 - Habitação,16,Habitação,32136044.02,29639617.94,2496426.079999998,92.23169448471525,19.97587089921558,21.658358345054594
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,17 - Saneamento,17,Saneamento,771997213.96,680899879.97,91097333.99000001,88.19978461804136,458.8982261885426,520.2940440000513
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,18 - Gestão Ambiental,18,Gestão Ambiental,10462964.83,7658282.53,2804682.3,73.1941916505515,5.161364206471214,7.051603535855601
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,23 - Comércio e Serviços,23,Comércio e Serviços,3730110.61,2760586.41,969524.1999999997,74.00816486779732,1.860520531807132,2.5139395567105707
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,26 - Transporte,26,Transporte,114721044.51,99460123.85,15260920.660000011,86.69736601058426,67.03199068454633,77.3172170840379
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,27 - Desporto e Lazer,27,Desporto e Lazer,2381603.67,1216727.48,1164876.19,51.08857931848922,0.8200237637748682,1.6051019126266788
2020.0,Porto Alegre,Prefeitura Municipal de Porto Alegre - RS,RS,1483771.0,28 - Encargos Especiais,28,Encargos Especiais,411160922.67,405266745.3,5894177.370000005,98.56645487325878,273.1329465935107,277.1053772246526
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,01 - Legislativa,01,Legislativa,35085703.39,34803363.79,282339.6000000015,99.19528590645137,65.72327094632362,66.25644590440076
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,04 - Administração,04,Administração,347540992.96,333595537.87,13945455.089999974,95.98739274719024,629.9675529701026,656.3023902829603
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,08 - Assistência Social,08,Assistência Social,9845713.55,6073725.39,3771988.160000001,61.68903207629882,11.4697275202816,18.592814855800462
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,09 - Previdência Social,09,Previdência Social,126550236.28,126389785.49,160450.79000000656,99.8732117815687,238.67664535902585,238.97964339129516
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,10 - Saúde,10,Saúde,394324569.28,381060318.32,13264250.959999979,96.63620986533523,719.6008609671718,744.6493006813408
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,12 - Educação,12,Educação,314619936.84,303112952.44,11506984.399999976,96.34257621574316,572.403714214494,594.1337015243303
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,13 - Cultura,13,Cultura,4577734.52,4460734.52,117000.0,97.44415060574548,8.42372781109785,8.644672623993472
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,43621.32,43621.32,0.0,100.0,0.08237525115948817,0.08237525115948817
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,15 - Urbanismo,15,Urbanismo,155031938.94,125108799.76,29923139.179999992,80.6987260918018,236.25760986811295,292.76498070037616
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,16 - Habitação,16,Habitação,11808818.32,10564719.19,1244099.1300000008,89.46466025399906,19.950597476319246,22.29997567718641
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,18 - Gestão Ambiental,18,Gestão Ambiental,3573017.42,1198948.23,2374069.19,33.55562229528677,2.2641144645204174,6.747347566963274
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,20 - Agricultura,20,Agricultura,9931480.07,6941582.78,2989897.29,69.89474611108997,13.108604346381037,18.754777827715923
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,23 - Comércio e Serviços,23,Comércio e Serviços,914066.4,319150.4,594916.0,34.91545034365118,0.6026891060988322,1.7261387155741543
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,26 - Transporte,26,Transporte,2746401.58,1920285.59,826115.99,69.92005844971878,3.626300345202665,5.186351993413201
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,27 - Desporto e Lazer,27,Desporto e Lazer,5366804.97,1885539.48,3481265.4899999998,35.13337060951555,3.560685193298385,10.134766837127792
2020.0,Porto Velho,Prefeitura Municipal de Porto Velho - RO,RO,529544.0,28 - Encargos Especiais,28,Encargos Especiais,89818062.37,79940819.4,9877242.969999999,89.0030549431012,150.9616186756908,169.61397423065884
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,01 - Legislativa,01,Legislativa,152296816.07,151908873.94,387942.12999999523,99.74527233069556,92.30502625283538,92.54075315650773
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,03 - Essencial à Justiça,03,Essencial à Justiça,47799714.77,47401082.07,398632.700000003,99.16603540017316,28.802518321690048,29.04474118125303
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,04 - Administração,04,Administração,334525485.38,322675546.25,11849939.129999995,96.4576871874084,196.06869562813273,203.26912384617862
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,06 - Segurança Pública,06,Segurança Pública,3529973.16,3018971.6,511001.56000000006,85.52392506009876,1.8344303763625438,2.144932397657692
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,08 - Assistência Social,08,Assistência Social,111382463.6,109688999.38,1693464.2199999988,98.4795952924137,66.65078678298406,67.67979355020607
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,09 - Previdência Social,09,Previdência Social,582143683.17,582041882.14,101801.02999997139,99.9825127313165,353.66855021519365,353.7304080020562
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,10 - Saúde,10,Saúde,1548576876.86,1548509060.1,67816.75999999046,99.99562070433743,940.9270553986171,940.9682631809528
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,11 - Trabalho,11,Trabalho,13259202.49,13216799.07,42403.419999999925,99.68019630115778,8.03097905667222,8.056744824627657
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,12 - Educação,12,Educação,937612584.68,809782370.91,127830213.76999998,86.36641445958968,492.05145866234193,569.7254676383142
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,13 - Cultura,13,Cultura,110206916.93,107853554.66,2353362.2700000107,97.86459658290342,65.53550780901085,66.96549119629198
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,81978292.14,81626618.44,351673.700000003,99.57101606923034,49.59912454495794,49.81281351038174
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,15 - Urbanismo,15,Urbanismo,1020730426.34,997723335.85,23007090.49000001,97.74601697996837,606.2508155058524,620.2307104033658
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,16 - Habitação,16,Habitação,6452144.08,6358982.92,93161.16000000015,98.55612089803178,3.8639354643874713,3.920543370802083
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,17 - Saneamento,17,Saneamento,55478087.72,54740741.32,737346.3999999985,98.67092318732864,33.2623462579152,33.71038314374134
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,18 - Gestão Ambiental,18,Gestão Ambiental,12438669.11,12316186.44,122482.66999999993,99.01530727349656,7.483736026692155,7.5581606852169285
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,19 - Ciência e Tecnologia,19,Ciência e Tecnologia,2468219.24,2236604.51,231614.73000000045,90.61612006557405,1.3590373798327424,1.4997744097289527
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,23 - Comércio e Serviços,23,Comércio e Serviços,50618097.77,48901261.99,1716835.7800000012,96.60825701550262,29.714078938973476,30.75728706523014
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,27 - Desporto e Lazer,27,Desporto e Lazer,16738244.02,16279474.86,458769.16000000015,97.25915598164401,9.891965593321371,10.170729422316095
2020.0,Recife,Prefeitura Municipal de Recife - PE,PE,1645727.0,28 - Encargos Especiais,28,Encargos Especiais,173346910.18,170121642.88,3225267.300000012,98.13941460124617,103.37172743717518,105.33151013503455
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,01 - Legislativa,01,Legislativa,29014059.54,28264216.8,749842.7399999984,97.4155883323868,69.39086268993098,71.23178525921944
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,03 - Essencial à Justiça,03,Essencial à Justiça,18822895.07,18818545.07,4350.0,99.97688984620153,46.20099987970117,46.211679469899515
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,04 - Administração,04,Administração,82258800.45,81360049.25,898751.200000003,98.90741027697541,199.74528379476527,201.95178827896564
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,06 - Segurança Pública,06,Segurança Pública,3304806.91,3304806.91,0.0,100.0,8.113559421485371,8.113559421485371
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,08 - Assistência Social,08,Assistência Social,22908000.0,21976380.65,931619.3500000015,95.93321394272742,53.953733191920826,56.24093155487468
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,09 - Previdência Social,09,Previdência Social,45317302.34,44948486.14,368816.200000003,99.18614705431294,110.35204873821256,111.2575213530427
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,10 - Saúde,10,Saúde,143243663.45,131686364.81,11557298.639999986,91.9317208442982,323.30032434038185,351.67439635764595
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,11 - Trabalho,11,Trabalho,2098902.29,2033196.29,65706.0,96.86950648855598,4.991655901148731,5.152969269786089
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,12 - Educação,12,Educação,161214245.99,154710418.93,6503827.060000002,95.96572435639253,379.82617783604496,395.79358191000176
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,13 - Cultura,13,Cultura,6832535.8,6713273.25,119262.54999999981,98.25449066801816,16.481610850463642,16.774409737822197
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,795046.33,795046.33,0.0,100.0,1.9519009179537412,1.9519009179537412
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,15 - Urbanismo,15,Urbanismo,279238298.2,267744182.02,11494116.179999977,95.88376084008094,657.332906198827,685.5518603355109
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,16 - Habitação,16,Habitação,313157.78,313157.78,0.0,100.0,0.7688268408790163,0.7688268408790163
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,17 - Saneamento,17,Saneamento,15474792.04,15166977.5,307814.5399999991,98.01086477153072,37.2361159189726,37.99182468777543
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,18 - Gestão Ambiental,18,Gestão Ambiental,14589096.1,14328940.37,260155.73000000045,98.21677965367573,35.178669224858155,35.817371887881485
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,19 - Ciência e Tecnologia,19,Ciência e Tecnologia,180583.83,180583.83,0.0,100.0,0.4433474254822387,0.4433474254822387
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,20 - Agricultura,20,Agricultura,8572242.08,7704818.78,867423.2999999998,89.88102188546688,18.915932671935266,21.04552471158969
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,23 - Comércio e Serviços,23,Comércio e Serviços,3982700.09,3908200.09,74500.0,98.12940973921036,9.59493686766392,9.77784019404938
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,26 - Transporte,26,Transporte,16059901.07,15877618.4,182282.66999999993,98.864982609759,38.98079490522171,39.428313115764304
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,27 - Desporto e Lazer,27,Desporto e Lazer,60696.73,60696.73,0.0,100.0,0.1490152190298022,0.1490152190298022
2020.0,Rio Branco,Prefeitura Municipal de Rio Branco - AC,AC,407319.0,28 - Encargos Especiais,28,Encargos Especiais,20603548.89,19669888.86,933660.0300000012,95.46845043548224,48.29111546478313,50.58332385673146
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,01 - Legislativa,01,Legislativa,882140476.95,825694841.31,56445635.640000105,93.60128719689172,122.89131742339485,131.29233700054905
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,02 - Judiciária,02,Judiciária,163656315.36,140678082.02,22978233.340000004,85.9594582161684,20.937656343602523,24.35759458947391
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,04 - Administração,04,Administração,1613487220.76,1390102739.63,223384481.12999988,86.15517506083629,206.89430099377833,240.14146665906623
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,06 - Segurança Pública,06,Segurança Pública,576085293.48,493088978.45,82996315.03000003,85.59305089553003,73.3883162846673,85.74097490021809
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,08 - Assistência Social,08,Assistência Social,810764819.54,701290568.37,109474251.16999996,86.49740978745083,104.37575425184737,120.66922525001476
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,09 - Previdência Social,09,Previdência Social,5619814770.5,4783922694.07,835892076.4300003,85.12598527592343,712.0094893571168,836.4185002373155
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,10 - Saúde,10,Saúde,4908212818.29,4058745095.06,849467723.23,82.69293213887268,604.0785370855926,730.5080633386135
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,11 - Trabalho,11,Trabalho,19566540.86,15856121.08,3710419.7799999993,81.03691497363627,2.359927071428178,2.9121630212551066
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,12 - Educação,12,Educação,4841029771.88,4075977184.48,765052587.4000001,84.19649075814516,606.6432547813237,720.5089538991707
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,13 - Cultura,13,Cultura,163538409.51,146987362.95,16551046.560000002,89.87941327692322,21.87669072614979,24.340046211412783
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,21805976.85,15372070.04,6433906.810000002,70.49475538629675,2.287883906048353,3.24546683439246
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,15 - Urbanismo,15,Urbanismo,2497868377.56,2139324459.74,358543917.81999993,85.64600436752247,318.4038316582335,371.767292601188
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,16 - Habitação,16,Habitação,77258962.16,53382200.85,23876761.309999995,69.09515654565453,7.94507687490056,11.498746470964084
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,17 - Saneamento,17,Saneamento,644825107.34,497144864.3,147680243.04000002,77.09762827796779,73.99196926938818,95.9717839861656
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,18 - Gestão Ambiental,18,Gestão Ambiental,93929582.41,76387326.72,17542255.689999998,81.32403526140621,11.369017638742514,13.979898565286625
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,19 - Ciência e Tecnologia,19,Ciência e Tecnologia,11744171.9,10613848.12,1130323.7800000012,90.37544928987286,1.579699561074181,1.747929967138981
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,22 - Indústria,22,Indústria,5711939.01,4982324.97,729614.04,87.22650856876008,0.7415384579893474,0.8501297027208161
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,23 - Comércio e Serviços,23,Comércio e Serviços,71915028.58,66522197.54,5392831.039999999,92.50110700574791,9.900752777648375,10.703388422187372
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,26 - Transporte,26,Transporte,252665336.53,196428466.82,56236869.71000001,77.74254653118086,29.2351990823502,37.6051472286473
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,27 - Desporto e Lazer,27,Desporto e Lazer,30463676.47,23961874.98,6501801.489999998,78.6572001695106,3.566337388707651,4.534025341636871
2020.0,Rio de Janeiro,Prefeitura Municipal do Rio de Janeiro - RJ,RJ,6718903.0,28 - Encargos Especiais,28,Encargos Especiais,1904386979.18,1467127217.2,437259761.98,77.03934301376722,218.35814822747108,283.43718895480407
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,01 - Legislativa,01,Legislativa,193574530.65,192721986.26,852544.3900000155,99.55957822181603,67.09564904936624,67.39246012059128
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,02 - Judiciária,02,Judiciária,47760023.77,47760023.77,0.0,100.0,16.627525772478048,16.627525772478048
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,04 - Administração,04,Administração,411411756.84,391367289.94,20044466.899999976,95.12788184422367,136.25348536928163,143.23191342828704
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,06 - Segurança Pública,06,Segurança Pública,75379313.75,75124802.25,254511.5,99.66235895852793,26.154500918586788,26.24310842318146
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,08 - Assistência Social,08,Assistência Social,242794433.33,233441620.31,9352813.02000001,96.14784701126656,81.27208178886465,84.52823886877178
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,09 - Previdência Social,09,Previdência Social,572644167.77,572193116.63,451051.1399999857,99.9212336097377,199.2075179739774,199.3645502336591
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,10 - Saúde,10,Saúde,1838151666.97,1831344817.18,6806849.789999962,99.62969052487271,637.5778473770753,639.9476341020079
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,11 - Trabalho,11,Trabalho,14001445.32,13268121.02,733324.3000000007,94.76250998921873,4.6192611895429065,4.874566102215367
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,12 - Educação,12,Educação,1296472401.49,1262781152.07,33691249.42000008,97.40131379724862,439.6339133363761,451.3634325831802
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,13 - Cultura,13,Cultura,27170547.08,24243228.24,2927318.84,89.22613213719656,8.440215698172956,9.45935399866381
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,16847314.69,15326087.82,1521226.870000001,90.97050836889187,5.33573687998003,5.865347985462759
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,15 - Urbanismo,15,Urbanismo,1608778212.68,1516225638.72,92552573.96000004,94.24702713956945,527.8699400594705,560.0918735375635
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,16 - Habitação,16,Habitação,49116870.0,34796828.69,14320041.310000002,70.84496363469415,12.114423741281954,17.099908193543467
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,18 - Gestão Ambiental,18,Gestão Ambiental,30446030.94,28152974.94,2293056.0,92.4684567110934,9.801383655944077,10.599705028675157
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,22 - Indústria,22,Indústria,19215664.84,18007110.33,1208554.5100000016,93.71057665678977,6.269127765552002,6.689882817083033
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,23 - Comércio e Serviços,23,Comércio e Serviços,194271039.76,183115801.05,11155238.709999979,94.25789931233136,63.75128111262323,67.63494792237846
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,24 - Comunicações,24,Comunicações,74678290.39,64972123.24,9706167.149999999,87.00269234966346,22.61987261288417,25.999048997213777
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,26 - Transporte,26,Transporte,292344246.47,257744479.13,34599767.34000003,88.16471753496589,89.73305771551975,101.77887506976003
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,27 - Desporto e Lazer,27,Desporto e Lazer,15927062.7,12904418.26,3022644.4399999995,81.02195930954676,4.492639036996574,5.54496469263637
2020.0,Salvador,Prefeitura Municipal de Salvador - BA,BA,2872347.0,28 - Encargos Especiais,28,Encargos Especiais,290135237.31,284259814.81,5875422.5,97.97493660043702,98.96430160074671,101.00981438175819
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,03 - Essencial à Justiça,03,Essencial à Justiça,1191844.57,907806.89,284037.68000000005,76.1682280433597,0.8238679298365346,1.081642505018677
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,04 - Administração,04,Administração,417758083.07,386911518.29,30846564.77999997,92.61616566379368,351.136343108712,379.1307279804408
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,06 - Segurança Pública,06,Segurança Pública,3959664.44,3429558.15,530106.29,86.61234309036551,3.1124493594607054,3.5935401911634983
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,08 - Assistência Social,08,Assistência Social,57462128.5,53014856.52,4447271.979999997,92.26051645476377,48.11291979918032,52.14898165324118
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,09 - Previdência Social,09,Previdência Social,366433504.59,364445550.02,1987954.5699999928,99.45748558876343,330.7476558512511,332.5517972763013
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,10 - Saúde,10,Saúde,974613138.03,864800312.63,109812825.39999998,88.73267544679663,784.8378891335204,884.4970414580845
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,11 - Trabalho,11,Trabalho,16766.63,16766.63,0.0,100.0,0.015216329486588426,0.015216329486588426
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,12 - Educação,12,Educação,687355505.45,603702117.72,83653387.73000002,87.82967662778324,547.8817350283696,623.8002416316056
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,13 - Cultura,13,Cultura,66249304.36,57722212.79,8527091.57,87.12878323421538,52.38501765158583,60.123664886684985
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,23131167.92,23078316.58,52851.340000003576,99.77151460668657,20.944415727971364,20.992380250552692
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,15 - Urbanismo,15,Urbanismo,397372156.01,317586895.99,79785260.01999998,79.92177891346968,288.22171479938,360.62975413927416
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,16 - Habitação,16,Habitação,1601325.93,1557743.2,43582.72999999998,97.27833483593187,1.4137088840567609,1.4532618043278602
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,17 - Saneamento,17,Saneamento,289791628.65,263703971.05,26087657.599999964,90.99778771335465,239.32099118419,262.99649386868305
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,18 - Gestão Ambiental,18,Gestão Ambiental,74801.0,73801.0,1000.0,98.66311947701234,0.06697710466800498,0.0678846412145017
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,20 - Agricultura,20,Agricultura,6937513.21,6528113.5,409399.70999999996,94.09875415574163,5.924501580928664,6.296046779878826
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,23 - Comércio e Serviços,23,Comércio e Serviços,315406.74,88356.74,227050.0,28.013586520059786,0.08018697067930926,0.2862431435613912
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,24 - Comunicações,24,Comunicações,26116470.33,25357160.94,759309.3899999969,97.09260332500683,23.01255026844931,23.701651289972446
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,26 - Transporte,26,Transporte,26812695.33,25954130.06,858565.2699999996,96.79791509420028,23.5543215619793,24.33350092205713
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,27 - Desporto e Lazer,27,Desporto e Lazer,3533711.46,3072437.92,461273.54000000004,86.9464854382876,2.7883496992423886,3.2069722947243084
2020.0,São Luís,Prefeitura Municipal de São Luís - MA,MA,1101884.0,28 - Encargos Especiais,28,Encargos Especiais,106941212.33,99208715.93,7732496.399999991,92.76939522983993,90.03553543748707,97.05305851614145
2020.0,São Paulo,Prefeitura Municipal de São Paulo - SP,SP,12252023.0,01 - Legislativa,01,Legislativa,727548554.11,700375024.42,27173529.690000057,96.26505618951562,57.1640311497946,59.38191220421314
2020.0,São Paulo,Prefeitura Municipal de São Paulo - SP,SP,12252023.0,02 - Judiciária,02,Judiciária,213398102.05,206671140.41,6726961.6400000155,96.84769378200755,16.868327819005888,17.41737687319066
2020.0,São Paulo,Prefeitura Municipal de São Paulo - SP,SP,12252023.0,04 - Administração,04,Administração,1779547672.27,1680700834.39,98846837.87999988,94.44539534285641,137.1774142433458,145.24521152710864
