ano,capital,Instituição,UF,População,Conta,codigo_conta,nome_conta,valor_empenhado,valor_pago,diferenca_empenhado_pago,taxa_execucao_percentual,valor_pago_per_capita,valor_empenhado_per_capita
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,11 - Trabalho,11,Trabalho,72807662.93,68173110.18,4634552.75,93.63452614259047,72.35985116861613,77.27902745876409
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,12 - Educação,12,Educação,1444204430.42,1331907104.3,112297326.12000012,92.22427768848888,1413.7040188294732,1532.8979030929586
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,13 - Cultura,13,Cultura,25591433.66,22155941.55,3435492.1099999994,86.57561684256184,23.516612764557284,27.163090050310995
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,28047344.1,25981517.16,2065826.9400000013,92.63450067630468,27.577129895769207,29.769826246630014
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,15 - Urbanismo,15,Urbanismo,527277768.07,461440758.67,65837009.399999976,87.51379000085973,489.77939443182544,559.6596769800666
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,16 - Habitação,16,Habitação,30590754.51,29452267.64,1138486.870000001,96.27833020716167,31.2610308871293,32.469436081686375
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,18 - Gestão Ambiental,18,Gestão Ambiental,35057640.4,32485789.23,2571851.169999998,92.66393533433586,34.4808512853716,37.21064852357399
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,19 - Ciência e Tecnologia,19,Ciência e Tecnologia,2279962.52,1789808.41,490154.1100000001,78.50165931675052,1.899726590527947,2.4199827201902053
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,20 - Agricultura,20,Agricultura,7990050.05,7273918.9,716131.1499999994,91.03721321495352,7.720634831341415,8.480746014392766
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,23 - Comércio e Serviços,23,Comércio e Serviços,1793925.39,1478736.09,315189.2999999998,82.43018902809554,1.5695502685375848,1.9040964081771286
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,24 - Comunicações,24,Comunicações,6113685.39,6113685.39,0.0,100.0,6.489147462160613,6.489147462160613
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,26 - Transporte,26,Transporte,193315602.57,184503644.77,8811957.799999982,95.4416727450599,195.83463685864098,205.18776675441018
